20	1	25.28283699352994	23.42906941834613	0.2552427034685981	2.8023515941322397	-6.40584600405433	high_2p	0	1708
20	1	24.978612703573646	1.8797075061128754	0.9235407831381339	0.8456703857636679	-4.97008211670811	high_2p	1	1072
20	1	26.58618944383995	4.682898902426349	2.2069820669347706	2.0118812306489944	6.37959921757678	high_2p	2	984
20	1	23.954609840059128	4.2813117040447475	0.3904476942431091	1.0226147454943482	-0.0214551725454752	high_2p	3	1313
20	1	25.67585510102335	0.286509589634378	2.3212280629149635	1.3855065552575938	-0.539448476772451	high_2p	4	1178
20	1	23.059452246848906	0.27240869893742126	0.6354750588645641	0.4221965979980502	0.513971643126277	high_2p	5	885
20	1	25.59185158727691	3.4967151358015363	1.4475617151897313	1.4791016515497641	-2.29146809463395	high_2p	6	1582
20	1	23.124800251480234	0.31078827089564576	0.6999291076961751	0.4567457263472871	-2.75827560212847	high_2p	7	888
20	1	22.803575918986198	3.6807528595278	0.1450099382427664	0.8291897678638941	2.22281050565946	high_2p	8	1463
20	1	24.88275716392166	1.319579300669862	1.5485768371205653	1.166455262970396	5.51077505626777	high_2p	9	836
20	1	26.471504925169754	5.426950993197573	1.5834865141023067	1.7039842084086378	-3.18286234929701	high_2p	10	1175
20	1	27.71561509056802	3.810062801364791	4.0442196192845685	2.8939686743557105	3.04493813178186	high_2p	11	1329
20	1	19.99596143648611	1.0103954347691064	0.03874850832460396	0.25311022064658556	-1.14965704996973	high_2p	12	1402
20	1	22.415194365399838	0.12114616643052536	0.544393596412794	0.33800600489045346	-5.84883849336259	high_2p	13	988
20	1	25.827503208377692	1.2228397566680351	2.0624000134069798	1.372712150287458	-1.00576118845161	high_2p	14	927
20	1	23.983895401418316	0.26601404072634194	1.4956549447458622	0.9355280445430983	-9.38109205897781	high_2p	15	1080
20	1	23.385506414034893	0.36433088663384117	0.936423359438197	0.609463551664612	-3.34935464281037	high_2p	16	932
20	1	24.783619462278917	0.8659793407911474	1.027343945690804	0.6908891663652376	-3.65080265551816	high_2p	17	1206
20	1	24.351569061069494	2.603825943344413	0.5027203541459564	0.6923043735413944	-6.35083722056461	high_2p	18	1095
20	1	24.456561566934656	0.976269921570822	0.9278036076319679	0.6833282355812599	-1.79593941380101	high_2p	19	1158
20	1	23.530215326591982	1.0000000000000007e-08	1.4869881661267097	1.0091584178834754	-6.73508468454392	high_2p	20	810
20	1	24.78141267161616	0.5403732044074625	1.237897109950004	0.7284563194474107	-0.428340948000049	high_2p	21	1145
20	1	23.767907004861037	1.829733692295834	0.603289310068414	0.70532062633161	-4.93355762052468	high_2p	22	987
20	1	21.963303257112635	0.20915612383943985	0.410229627001185	0.28629442430310786	-0.677424179735015	high_2p	23	797
20	1	23.40470286965808	5.125145685143174	0.1501737855858596	1.2081168793443713	-2.34902001543849	high_2p	24	1449
20	1	24.144469972168977	1.607850789322407	0.7846569983567675	0.7215219810571555	-2.21404349095888	high_2p	25	906
20	1	24.342406200478745	1.0821071285831863	1.1779834720402453	0.8961702557090877	4.04054834574214	high_2p	26	713
20	1	23.13903645385657	0.4400594078490683	0.7414518897518354	0.5135592383758705	-0.703851114606124	high_2p	27	778
20	1	23.73198222440594	0.42856944382742446	1.0688424524730422	0.7159875294558836	0.751890420742045	high_2p	28	878
20	1	25.761231370391993	1e-08	3.595722886837295	2.122632006963112	-3.16265566221927	high_2p	29	857
